,text,date,label,label_name,id,toxicity_label,toxicity_score
10077,"So beautifully said by His Holiness HazratMirzaMasroor Ahmad,   Head of the Ahmadiyya Muslim Community:	“Be there to wipe away the tears of those who have been left   bereft, heartbroken and vulnerable” #StopWW3",2024-04-28,1,prayer,1784409756347891967,5 stars,0.7481991052627563
10078,"{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} Public prayer is not beautiful. It’s imposing and in this case, an assertion of supremacy.  The trend is not designed to create understanding and harmony. That said - stay strong and safe. {{URL}}",2024-04-28,1,prayer,1784409751175954921,1 star,0.25655287504196167
10079,Offensive Depth chart Projection 		QB Williams Bagent Rypien	RB Swift Herbert  Johnson Jones Homer	FB Blasingame 	WR1 Moore Scott	WR2 Allen Pettis	WR3 Odunze Johnson 	TE Kmet  Everett Lewis 	LT Jones Amegadige	LG Teven Jenkins 	C Shelton Bates	RG Davis Carter	RT Wright Pryor {{URL}},2024-04-28,1,prayer,1784409749930287536,1 star,0.2632530629634857
10080,"{{USERNAME}} Also, for practicing for depth try body weight and goblet squats",2024-04-28,1,prayer,1784409731336950195,5 stars,0.4160301983356476
10081,{{USERNAME}} It starts with the Spirit of God revealing God's holiness/righteousness (John 16:8) - to be continue the conversion process we must receive God's holiness through faith. Is that receiving of God's holiness gratitude? -&gt;,2024-04-28,1,prayer,1784409724219441590,5 stars,0.2557167410850525
10082,His Holiness Hazrat Mirza Masroor Ahmad (atba) states:		“The means to peace are to recognise ones creator and to serve humanity”		#StopWW3,2024-04-28,1,prayer,1784409717978390561,5 stars,0.5328646302223206
10083,"القرآن - سورۃ نمبر33 الأحزاب 	آیت نمبر 33ِ		And stay in your homes and do not go about displaying your allurements as in the former Time of Ignorance. Establish Prayer, give Zakah, and obey Allah and His Messenger. Allah only wishes to remove uncleanness from you,",2024-04-28,1,prayer,1784409715570610340,5 stars,0.5692287683486938
10084,His Holiness HazratMirzaMasroor Ahmad (atba) states:	“The means to peace are to recognise ones creator and to serve   humanity”	#StopWW3,2024-04-28,1,prayer,1784409712521564444,5 stars,0.5139437913894653
10085,{{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} 		1- Quran is “not explained”.	Quran says do morning prayer . But no explanation how we should do it .		You need a sect to get your rulings from .	2- Allah says prophet will explain the Quran for you . Which is gathered in Hadith . Sunni Hadith are falsehood {{URL}},2024-04-28,1,prayer,1784409711892418571,1 star,0.6097810864448547
10086,{{USERNAME}} i will go in depth and share my opinions if youd like,2024-04-28,1,prayer,1784409711426584671,5 stars,0.4333943724632263
10087,{{USERNAME}} This is fine with the cops but Black Lives Matter prayer vigils are not. Noted.,2024-04-28,1,prayer,1784409708536766641,3 stars,0.4072025418281555
10088,{{USERNAME}} {{USERNAME}} {{USERNAME}} he will still be here for depth,2024-04-28,1,prayer,1784409702069088741,4 stars,0.3724594712257385
10089,"{{USERNAME}} {{USERNAME}} {{USERNAME}} We would hope Dorian Williams and Braylon Spector can offer something.	But, yes, if we want to create more depth behind those 2, getting another late round LBer is a good idea.",2024-04-28,1,prayer,1784409697807720662,3 stars,0.30871742963790894
10090,"{{USERNAME}} I def think he’s ideological enough . Tough .. yes. He stood up to Obama at the prayer breakfast and then was audited. He lives in DC, so there’s a level of toughness right there. Also, Dr. Carson’s demeanor is a plus w my female, more moderate friends.",2024-04-28,1,prayer,1784409696511598988,3 stars,0.2806594669818878
10091,{{USERNAME}} Mays is the backup according to the depth chart....,2024-04-28,1,prayer,1784409689528094842,4 stars,0.24500718712806702
10092,"{{USERNAME}} Oh yeah, it’s the elephant in the room, especially with her folding her hands in prayer.",2024-04-28,1,prayer,1784409678757388511,5 stars,0.487226277589798
10093,Do love the addition of Renardo n Bethune to the defense. Safety a good tackler but I see him more of a special teams guy and 3rd safety when needed. Puni solid addition to oline n that WR depth was much needed. Cowing finna make some plays over here fasho.,2024-04-28,1,prayer,1784409648520425836,4 stars,0.5603865385055542
10094,"A special message of hope and peace in light of the Palestine - Israel conflict by Worldwide Head of Ahmadiyya Muslim Community, His Holiness, Hazrat Mirza Masroor Ahmad (aba).	{{URL}}   #StopWW3",2024-04-28,1,prayer,1784409595936649324,5 stars,0.5214425921440125
10095,What the LORD has done in #MaturinHealingService is not an entertainment but a serious awakening to the Church to prepare in Holiness for nobody knows the day or the hour. {{URL}},2024-04-28,1,prayer,1784409584024654097,4 stars,0.33210986852645874
10096,{{USERNAME}} Someone tell the Leafs this is what depth scoring looks like.,2024-04-28,1,prayer,1784409578517475476,5 stars,0.3787539303302765
10097,"“Storm clouds forewarning of WWIII are getting are getting   heavier by the day.”	Warning for the world by His Holiness HazratMirzaMasroor Ahmad,   Head of the Ahmadiyya Muslim Community. #StopWW3",2024-04-28,1,prayer,1784409566480060904,2 stars,0.3749054968357086
10098,{{USERNAME}} If you are going to make allegations be really brave and report . I want you to think real hard how Morrison handled the woman problem with Tudge porter the prayer room and such,2024-04-28,1,prayer,1784409550264877228,1 star,0.24648097157478333
10099,"His Holiness Hazrat Mirza Masroor Ahmad atba said : One Factor that  affecting the world’s peace &amp; security, is a lack of justice   #StopWW3",2024-04-28,1,prayer,1784409538202112286,4 stars,0.2679576277732849
10100,I wanted them to get at least 2 pass catchers with the first 4 picks ✅ I made the mistake by saying I literally don’t care what we do after that 😅 we added depth to the DL as opposed to the OL. I think that’s a misstep. Also we waited too long to take a CB. Overall I’d say “B” {{URL}},2024-04-28,1,prayer,1784409523534393366,2 stars,0.38241705298423767
10101,Prayer really works I cannot stress that enough. Everything I’ve prayed for I’ve received..from my apartment to my job to my school everything…,2024-04-28,1,prayer,1784409512843137030,5 stars,0.7401943206787109
10102,"Statement of the Ahmadiyya Muslim Community on Escalations in the Israeli and Palestinian conflict:	Published according to the guidance of the Worldwide Head of Ahmadiyya Muslim Community, His Holiness, Hazrat Mirza Masroor Ahmad (aba).	{{URL}}   #StopWW3",2024-04-28,1,prayer,1784409512369434649,1 star,0.2543371915817261
10103,…𝗪𝗲 must 𝗮𝗹𝗹 𝗿𝗲𝗳𝗹𝗲𝗰𝘁 and understand the 𝗽𝗿𝗲𝗰𝗶𝗽𝗶𝗰𝗲 upon which we stand.”	: His Holiness Mirza Masroor Ahmad,2024-04-28,1,prayer,1784409506849653185,5 stars,0.681897759437561
10104,"{{USERNAME}} It is not accepted unless they wash their butts first! And if they had sex in those tents, the prayer in not accepted!",2024-04-28,1,prayer,1784409499555783101,1 star,0.6943905353546143
10105,"{{USERNAME}} {{USERNAME}} While I understand you, I can relate to Pearl's feelings. No one likes to be paraded around X as a special case for prayer especially by someone whose past life they see as unworthy.",2024-04-28,1,prayer,1784409491477307787,4 stars,0.3150768280029297
10106,"{{USERNAME}} I don’t have advice but will sure as heck pray for you- Remember most blessed Virgin Mary, that never was it known, that anyone who fled to your protection, implored your help, or sought your intercession was ever left unaided. Inspired by this confidence I hasten to you oh… {{URL}}",2024-04-28,1,prayer,1784409487400489224,5 stars,0.4869673252105713
10107,"The Promised Messiah(as) The Founder of Ahmadiyya Muslim Community states:		“My state is such that if I am offering prayers and I hear the voice of someone in pain, I would prefer to break the prayer if I can assist him.” #StopWW3 {{URL}}",2024-04-28,1,prayer,1784409465103798371,1 star,0.33857038617134094
10108,"{{URL}}		{{URL}}		Believing the gospel saves the sinner eternally		Water 💦is 🚫 salvific,	confessing Jesus is 🚫 salvific, praying a prayer is 🚫 salvific		Eternal is 🚫 temporal 	🚫 works to be saved 		The nation of Israel is 🚫 the church {{URL}} {{URL}}",2024-04-28,1,prayer,1784409464923111575,5 stars,0.4248526096343994
10109,{{USERNAME}} How can you not want to be in a final? It'd be typical United that we beat City. Whatever happens Erik has to go. Shit he's coming out with is the sign of a manager out of his depth. Tuchel ideal candidate.,2024-04-28,1,prayer,1784409458166100190,5 stars,0.3195120692253113
10110,"{{USERNAME}} {{USERNAME}} Let me help you out so you can save your time and effort, it’s NOT the will of your government that you &amp; your ppl/culture will become extinct. THIS IS THE WILL OF GOD !!!! I’m sorry to break this to you. But maybe you should study the scriptures more in depth. It’s destiny 🤷‍♀️",2024-04-28,1,prayer,1784409452369650162,1 star,0.43326130509376526
10111,"{{USERNAME}} My heart is waiting patiently for The Father's Plan to come to a completion.	   Till then-Patience, Faith, Gratitude,Love	And prayer {{URL}}",2024-04-28,1,prayer,1784409447181509025,5 stars,0.5422356128692627
10112,"{{USERNAME}} That moment of hitting depth isn’t worth the healing at all. It usually will take a month to heal and if you get an infection then even longer. The healing is gross, annoying and can get expensive if you wanna care for them probably. Usually most the scars end up shrinking too 🤷",2024-04-28,1,prayer,1784409442194210913,2 stars,0.5186039209365845
10113,{{USERNAME}} {{USERNAME}} {{USERNAME}} Either you lied about being old enough to remember prayer in school or you're lying now. Which one is it? Can't keep up with what information you've put out there? Poor memory is a sign of dementia. Maybe you should switch to nerf guns before the shakes make you shoot your… {{URL}},2024-04-28,1,prayer,1784409440466153834,1 star,0.6473578810691833
10114,"His Holiness, Hazrat Mirza Masroor Ahmad, Caliph of the Ahmadiyya Muslim Community said that the only weapon Ahmadi Muslims possess and turn to is that of prayers and so urged Ahmadi Muslims to	“use this spiritual weapon more than ever before.” #StopWW3",2024-04-28,1,prayer,1784409432979644885,5 stars,0.4621369242668152
10115,"Islam requires us to bandage the wounds of those in pain, to remove the anxieties of those who are distressed and to show love and compassion without any desire for recognition or worldly reward."" His Holiness Hazrat Mirza Masroor Ahmad.	#StopWW3 {{URL}}",2024-04-28,1,prayer,1784409428176818374,5 stars,0.3540952205657959
10116,{{USERNAME}} When Your Day Starts With Prayer 🙏🏾 And Ends With Prayer Everything In Between Seems To Always Work Out 💯🌹🙏🏾❤️💪🏾… {{URL}},2024-04-28,1,prayer,1784409399101886744,5 stars,0.3802666664123535
10117,"“It is your duty to pray. Continue to pray that Allah the Almighty safeguards you from a world war. […] It is prayer alone that can save you.”- Hazrat Mirza Masroor Ahmed (aba), 5th Caliph of the Ahmadiyya Muslim Community #StopWW3",2024-04-28,1,prayer,1784409392395530320,5 stars,0.628718912601471
10118,"What are we to do? “The life of man upon earth is a warfare” (Job 7:1). If we are to be good and faithful Christians, we must fight. And while we often must take up physical arms to defend ourselves, our lands, and our Faith, the most important weapon we have is prayer.",2024-04-28,1,prayer,1784409385424572466,5 stars,0.3339778780937195
10119,{{USERNAME}} Revel in the art of temptation and the joy of intimacy; my content is a gateway to your bliss. 🍓🔞,2024-04-28,1,prayer,1784409385202000320,5 stars,0.8025370836257935
10120,{{USERNAME}} Hello. Please pray for Israel.  They need our prayers. Pastors please lead the congregation in prayer for them,2024-04-28,1,prayer,1784409381372625199,5 stars,0.38653063774108887
10121,"{{USERNAME}} {{USERNAME}} Elite pitch and depth, likely particularly rank, but lacks top line speed on release. Solid overall fart.",2024-04-28,1,prayer,1784409374082859375,3 stars,0.5068919658660889
